id	review_count	rowNumber
fq3Bbb9H0aI4vYCwX2x56w	2	67363
jjlMBBIPjkLjI6SFK_CwLA	2	67364
rh0RJfENV8xzfdM7I1FNKA	2	67365
8qvOIewp-GSfwut-nPpoAQ	2	67366
TczcEZyRqOPzuoWi4qlqUA	2	67367
CKwKEvmnoSxaQXJIYppUNA	2	67368
1ty4BfbHFG4yHa_mEG0k4w	2	67369
ICrHrk9DkJXYIOy-EsytSA	2	67370
_c2QPmYaHYrIfLs9DVjFzg	2	67371
iOgp7mR3EfyAQEWbTGvRtQ	2	67372
hMsA9iHTWA80qiqm_QxhbA	2	67373
AitjJAluEQua5_1D0gFLaA	2	67374
UdsHDpgRMtHpZoebflmdaw	2	67375
lfHwuztkbWlPdXWgscrT1g	2	67376
eIAU2MJpwiOz1jlMWCs8wg	2	67377
tSCWYpVY3V2eemPgxi07KQ	2	67378
fxIm4c9pMnMR1_1eXi4VAw	2	67379
yW2EAIbUkVVxi6l0jel3IQ	2	67380
1S2-LX7eXovwLIJCe-iK-Q	2	67381
fECyJgSD0AaEHM-oiZUnDA	2	67382
JpAuMvRVwoilHokX0VOYDg	2	67383
wLTA2o9ct-LT-Nk4lknRiw	2	67384
Kc6AXWpcRliBF9sKLu_6ow	2	67385
uWkF4ha3IGd6xgZApeoJnA	2	67386
jnWlKdFn-JTMXEILOdIwBA	2	67387
nFBaKcw9mxMvjbpwWck3Bg	2	67388
AuwU-5w_e68h6js6p5P1ew	2	67389
-cwskk8Q0Y85SbYghLFYwQ	2	67390
mPq3DhCCJPKeRPCUJ7SqXw	2	67391
G8L55USXNEmdsptRT3P4zw	2	67392
GFKc_wjmEKqiniEtVqQnaA	2	67393
hGQotD3I8gSSgY3QYNpjLw	2	67394
ZPT7tmOlXchm1j8CISJUBw	2	67395
6DABCBYLRtoKXVidnVBtyQ	2	67396
SXluD-0TFsDlZYN9x_gBDg	2	67397
ZnF3Bl0UOgRzTwoa3GyhWA	2	67398
68hN0FE-abRChh493iy9dg	2	67399
uUKxnGrhXraLn1bEmzdTKA	2	67400
dVqOGymDDvCjLFaxYwCFBQ	2	67401
sI5Fo5N17kemhB-ALyqVpQ	2	67402
W3A_rqXlIusdmlEz8-QdJQ	2	67403
VTd8r6sK-sqZONxsce4c7w	2	67404
uUEENxzZ1N99yNyLTv4OMA	2	67405
mC5l41jf-jwtB6JOdzcPEQ	2	67406
uWyT4wlZKO8Zbes9c6mJUg	2	67407
88NWVYo1Ler3n8-wU8myEw	2	67408
MyRov1siCuJD_CL6gvB9TA	2	67409
ASUEKTPoMjFsCmTaqufRkA	2	67410
qdumlge8uHbiLCfpii2Cng	2	67411
9upp3_5UF6PUIZjnYxmLPg	2	67412
F6MwjPp4XbgFR7bDz-sNNg	2	67413
YMVqyaS17x9jGrs1zSNbvQ	2	67414
67fFeeqbmgU-acF9XqWpgA	2	67415
TgN7f-vYOOPRRrHLHcsJmA	2	67416
WIRNgsneNVkB66ikpHmdZQ	2	67417
tDHziERMkj7yydRwDxjJLg	2	67418
8W_PJXdlUuJ79P4ecr5Khw	2	67419
d4R7bh6TJlIwP0BJ87SkdA	2	67420
HWfj6_DB2iVd12aW802FvA	2	67421
pEj61yn5q-plpB_9q3mr3g	2	67422
C3mDOTu33wvv_6TEZ2yaWQ	2	67423
Jgbrnoi1BUQh3BMjckezPg	2	67424
RW4x8TfdPqt37mCQ7t7UEw	2	67425
7k7Al5mBEFSPx55i_5sWog	2	67426
QIO4VOgkCMh7sfOjK-Ekpw	2	67427
Gyrs3nmrpy6DJVvajzCGtQ	2	67428
uoa_EyXRsWom1lqAmSGGmg	2	67429
usPpbdgCtK3ilTDClBaemQ	2	67430
v_rhyRrgCnGSJLxBvuIUyg	2	67431
VcQe1Xar5VyLq3Et08einQ	2	67432
dX_XNSr6QO9-x9E0v61Lww	2	67433
AB37LTTRyQZbjtF4BraWRA	2	67434
VrZs9UyKtMDWE8uWQoC4lg	2	67435
83ZVdEdC4cBSnEOL4CFbkA	2	67436
VwoIurBCFEYYOEiecP7JVQ	2	67437
aMrRfYkC9vIcw8_Kw9ruMw	2	67438
6hAuIJSbfsRInzje-tXRsw	2	67439
Ikib86yfIiX0HbneUSEqdw	2	67440
MkAqpjMykSaCYCUKocQzvQ	2	67441
mkvsq8dGsXJu7v_Elu0s3A	2	67442
UWbB3ybHM3Qu_bfdueEu6w	2	67443
IVLon905H9Xugdr_O_tlhQ	2	67444
ctSCSE3bcLPJ_DlkoMNA8w	2	67445
mutT404L0foK73jepa7Ysg	2	67446
pXSCMEbdtxDk-0qir5Z9Cg	2	67447
hoIyEGEFhO5MG5LkayATGw	2	67448
VEOj0GecR869jFvuJ3OJTw	2	67449
GXCrCBZ1YHKGrKzVM4QUqQ	2	67450
ab5yOkkNgHMZFp6fn3gDRA	2	67451
bMGVW96T0kFqXrFQIG3W3A	2	67452
tUR__c-NNPU879dJtHXPsA	2	67453
7suaPiQX5F8h9GAahc_x1A	2	67454
NcRyboBRmu8WiYQtkNwuag	2	67455
gWflmb8IIGyAqcnv8EWz2w	2	67456
JS7fZByFnY0ta4gzJGihRQ	2	67457
pwikxwazB3732wXrN16ooA	2	67458
edpPHuleWIOt03WnlrE88w	2	67459
CEwN-X1KYEUE9iWtM4NsKQ	2	67460
pry1hVT4j05xwN59am3Rxg	2	67461
xyp4xTM5by5j7ewGFoquiA	2	67462
KiguvwAQTw2lg6uXdmwSPQ	2	67463
BtvB69Ocalwj5Isversh8g	2	67464
n_GwxOuIDTEnz5ZUq3a-Mg	2	67465
LbrTVizIbtG8BhhYoKWnpw	2	67466
NJO14trBrfXWBzch9cjD1Q	2	67467
TDYmL5NwuwAnzABwc1IV-g	2	67468
Xwe6zK_V4IImaS387_v2zw	2	67469
uPeCAmzVMdqWrzgfPJJzwg	2	67470
pMUZBM_0Abp6ACKyf6ML1w	2	67471
7Y8kS-pB1BNx8B3MkYcVww	2	67472
qza8Q20OCmJgBvOPx76iLg	2	67473
0Op0U5NZ5NapcbigK3yJ4Q	2	67474
_bUIN2vReSrduHzHfab-Cg	2	67475
K6jO5Xf7YJT2D6iTr-Z9ww	2	67476
7XgTg6_lC1rFsCD2Dyu7nQ	2	67477
ueRDCvSYG-6Aq6sWKmJW1Q	2	67478
PkvqhHZ595pgKsk2UNlgJw	2	67479
btrnkOaMZJOgja8QldGtVA	2	67480
0VxNHuPJZM433JqG3-lAgA	2	67481
D7NzVoTTP2feh_tyq0KdbA	2	67482
jDYrfuVkPjBGFa-6zxtJSQ	2	67483
DQCuaPdzWZBWvX_p3Kqxyw	2	67484
IriSe9zqV4JGtM_y-eLV3Q	2	67485
hyG_DjdhGHnxRK1UNQPmFw	2	67486
dSyZ-GiB8RGhnGVzS2Le9Q	2	67487
asEEbJTEVPQnssJHwspROw	2	67488
k5MplTctuoQgCO7Ntc70Bw	2	67489
fucaU4_0PbG23lvRD1n1LA	2	67490
X9ALogWnrB2wTKl0QsjcZA	2	67491
ZwfuV4mBB-0DKoVOlRzDLA	2	67492
jY_ICTUT_Q87zDnvFGHm7g	2	67493
naG1XELDLNxIvBHn0MCLdA	2	67494
mpZmBZqxbfiel7HT2PAvkQ	2	67495
dJsxS6duxSRO5SbVEdjCNg	2	67496
_12kyFkD3J2cKfYBx-iWpA	2	67497
Q5P3cIhC4v6147QDxdG41A	2	67498
UV_K-hETZ7IBp1tFrA9UGw	2	67499
mmy-IthXmzGiroxdzzNEaQ	2	67500
wRfYxMgHNuHz5c2ubo5OLg	2	67501
IoUor3YL_Bhh01xX6IQTtw	2	67502
m-TOkjK5km2-A_xXwuZA5A	2	67503
opO5LKPpsCmoqa0e_9IUdg	2	67504
jH80UKDCBB3MV8Eo_eHY2w	2	67505
H0kYQ_Ey_-eBVwRU2zlSDw	2	67506
580XpcERgB2a3MvSKrhmAw	2	67507
FhKNCvL9nZ7EPhC-UUU93g	2	67508
ku_bgErsH8ExYvT6GDwcDg	2	67509
hsRxwOt_XBLNnEfueLcIqA	2	67510
TQJ1PGNNpuNYTQ3wwKjhNg	2	67511
g3l3WoRU-vHtZM2sKEVklg	2	67512
uTD__JSoR_p1bu5XHC2Pog	2	67513
XdzgVm3ob5WJ66jmRUcEvw	2	67514
RzJU8gJGwRFC77SuTd4Lwg	2	67515
Ep4MAxis9Ykem77stY47yw	2	67516
KNcb_PIF1xjCNWKm0Gsp0w	2	67517
JRPB2fvpQrvwglWVmsW-Zw	2	67518
YHzeQYPtdX7aa9XBQF9wXw	2	67519
wRsSD140Sb4Cg3uALX3rNw	2	67520
wGYWb2eBhd2ShkvU7bQeNQ	2	67521
mX5o77_weWm0xXmljgoGKQ	2	67522
-0h3XSPl7q_FWRgSLAUWxg	2	67523
En9JbD1I9iRs9lug1kaDKQ	2	67524
K0Ms0DEXb9iAzotaHx-ntA	2	67525
0CgPpE6IbIuSHe-_SLv3Mw	2	67526
h9MKz7OHD_2pIjPOqAfqLQ	2	67527
9qo6f7ddK5s4oKMh04mgsg	2	67528
DIETKQ00neE_FdQgpFuEyw	2	67529
zyvYVFRSLqChH8kb0V7i9A	2	67530
sP8lrmoDp7Ovrpi1KOK-CA	2	67531
blOCkQMlwmmEIVb3tN4QJQ	2	67532
M6msBiev-o-kBuyo_fmSng	2	67533
eHY2uopk1lkZCmol3f4ing	2	67534
q13J_HPWB56ajYv6P9cxHA	2	67535
KOllc27_Cc-PgpQ4PA6Oqg	2	67536
aeW1Xf59iGvRiwwXOKl-iw	2	67537
K80k8UDawvC5A-rjJjn3Ew	2	67538
mAGRkJZF-O0cKp2GedKZXg	2	67539
oVLb-Q6TF_ZyErr9j6DS4Q	2	67540
HaeQ7-saR-tnOZgppzwmJQ	2	67541
e31JoKnOZ78hb9PeR-a_Bw	2	67542
Pmhk-9hCZNX_hlAzWFp-IA	2	67543
L9bGQw2454e_pYBB6Qw1Bg	2	67544
yTDURgCMjMPSLSdnmp6njQ	2	67545
y-OX7l1JEcVZ77afjC-Gyg	2	67546
SaWx3xWxJY-ZBR-oD574EQ	2	67547
BCwO-eiKhsFRIKyj2pwfjw	2	67548
QzRm04FStaHZFGl9BeVLWg	2	67549
T5Z_mJ0lSy95DWSU633VfA	2	67550
K5GdgNvZOAtBUWOD09CVqg	2	67551
NCuHOiN7WBRx4xJqV-sTCQ	2	67552
uyxknGASs_8Ni2IevWSFZg	2	67553
76MSa9YTM3PsiXNhCTHYgg	2	67554
r1rK27j3130-8A5_tnvBhQ	2	67555
Xhs9bMpIVrc0Z2N9s3B8jw	2	67556
BLcqDInaZrwk58PQP32B2A	2	67557
19NN69A0EiZPOyfVINKSNA	2	67558
_ciKmpDRDnTsOLiJagBM1w	2	67559
SI1IdtXtMz5eAW5oSvsj3Q	2	67560
C3nrZDZqmjEuEnL0dPjoMA	2	67561
PbZ7uGzaCLVqfgGVO6IPGg	2	67562
pPafOJZoN_9GktCzsgG76A	2	67563
ynM06m6SpP2HKuJzIGscJQ	2	67564
o4y-MPDs1d9Wmxu7P1ZDdQ	2	67565
UPItXzLRWLsBTSgWltZN1A	2	67566
EeDpSpnih6sRaqr3YVk5YQ	2	67567
gNeutl2loFOkvXDRyZxFEw	2	67568
jUpCTnY17DNImJXMWUt39g	2	67569
J1bNXzEVWe7gsLPSWR2xng	2	67570
F2D6XBP5RqAJuKgGosnyZg	2	67571
Di_seCseiZFzbNs5gArmyA	2	67572
Kw8W6i5pCSg_5muBzuOp-w	2	67573
LJWnefAYlhkZlQhujiwP1w	2	67574
UeuxYhKORszzp0JIJtKGgg	2	67575
kyuDl-4tlpSwjT6pZ7LbIw	2	67576
_Rzuml1oGHTrrCMA7wkjPA	2	67577
LUMRt0r9Ufyda93iYMMrpg	2	67578
K7LVnvJ268PYajRjPR-LhA	2	67579
CFOzkn9LcB1FNwNg2ZsBUQ	2	67580
ZWuABs-eWqVH6MYqnG3s-A	2	67581
fnKT2WRCu-2yADuY1q4Q6w	2	67582
wPG8QZdOhB_xBG2TuLtcvw	2	67583
3rTNbSkbCL2qi5V6FPKc4g	2	67584
hpsKHpthR2f10DdzX-Q1Jw	2	67585
N42-K9V6ZMlIwTYAfkMfLg	2	67586
Ey3GpDH8vPF3gZHjz5ykuA	2	67587
nQR0JiP4BLGUm_dw_8QPfA	2	67588
DVwNPBYEeIQI5obCQ-S3-A	2	67589
en9kArlXvxhQJ816Ti_iPg	2	67590
pVNSAoMyp6VOvOQwk4bvmQ	2	67591
_hKQK6L4azu6E7_79nyyvQ	2	67592
ptnCb9WeHRMOF6f-nQrjsg	2	67593
zZLJLbJDfCBe56X7mVHj4g	2	67594
67d_tkIi1yuoBYSwN5nmdA	2	67595
X_ppaxVm55ajDjD8SLRT1g	2	67596
ksXqLsYOz-fvbSlJzY2R_A	2	67597
HCZ_4V9ZkMJ_ALL6P2nkGg	2	67598
_3efcQKcRwrXQmqR5EDi0w	2	67599
7HvmXgr-fkgNB_GMXytZxA	2	67600
6ugRl1puYUBCQ0QbyZPE9g	2	67601
EfjFJ6lUPl5GgRx-GO3w8A	2	67602
o3NEzfHDdhCxU2RQWT1tBw	2	67603
sQkB9-ZDOueUEcTSRizJKg	2	67604
k97dADkx5vReVt49wbYXxw	2	67605
NIi6bfwO-gKSKyVz5YUTrg	2	67606
sI0a39IFfKDjnkzomI28JA	2	67607
9TAgJZ6ReRbru7XLnFrTNA	2	67608
lb-3brqw92bZJVhHxYVgrw	2	67609
6OrainlKcUELtsz3BI4A5A	2	67610
djJj85oFgpFbqZpu92OvaQ	2	67611
nOV3E8OBFftJyM76kp9Onw	2	67612
96PYopj8k53UPcPPR1x6VA	2	67613
xmpvHfLZ_T85940T6-NE8A	2	67614
4XMYih6BPVyPWLDxUXaGJQ	2	67615
sVFql_vDI2-vjf_fwNlCEA	2	67616
s04248UIGn3oWKOdgZvQAQ	2	67617
PpZLfO8EYfxG6hEOGH2Arg	2	67618
3GI-zhGItwnu7MzYr_XEsw	2	67619
bfcm-CviDRHepKKi_ymPpQ	2	67620
qZBqF2OrEPds_YrKW5gTQQ	2	67621
ml0nUUG33V2vDAVVwtEAvw	2	67622
dyjWItzNKI_ugCnI2bPPmw	2	67623
gLtdkGL_Ubf7nG51HgQmOw	2	67624
qGkmJQHQQisceVLlfrc-Tg	2	67625
rYYa2EQ7PPXezZDkmGM4XA	2	67626
OxliyIbR7D5FeS4zqcgdqA	2	67627
R9iwuxhixFmqIM91Dt-XcA	2	67628
Sm_ONqOtmcySIoIw3qBihQ	2	67629
82k6XOFnLuoDbUHYrmj3cg	2	67630
HvFRDD8Tr9mzt_cUFmxEtw	2	67631
_ci81M1SXvffvY3y3WzArw	2	67632
g6FhR9wntxjEr0KpIYpaqw	2	67633
pH-Q2GiCzCjEzSBAGldurw	2	67634
_Ud0vpx3Fy1RHd7w01iukg	2	67635
unKpTmWI2O-BBaEMWu8FPQ	2	67636
hd_QYXAOqmuuqfDoHeHKQw	2	67637
TfgVtiOX8IR43T_86VR3dg	2	67638
x8zWVTZTrajm8LfgWBbu_Q	2	67639
k6qpS73M9JYDxdrmk_P1IQ	2	67640
tYaQ951Cg_kcrBUkALLYcQ	2	67641
mj18mS-ncdgYrlCuOiUPaA	2	67642
QEsRENK1URlIfSbJBN-1QQ	2	67643
2Oj4Gam56obun8O7zsXxiQ	2	67644
23ty_FR4aV2LG7I6AFUILw	2	67645
EdR8R0Almf4H7GOyPJar4A	2	67646
3y8orzlV4ZEvXql4jhzCDA	2	67647
zALRKweN8oaUCSEwafgO5Q	2	67648
3k2XWsggrwr05vP2B1gTSg	2	67649
qFhHH3FOhR98cIPSAqAZvg	2	67650
oSbKSHEJIRDdixJLVJa_8w	2	67651
MM84fgl7YFAhCcBfMnZ4vQ	2	67652
eYrHhAb2ieWuqwNGjAbQDg	2	67653
fseyQ6r6P7Z29syG1hj4Lw	2	67654
q5Jp82mIXzVvR6z-QdL5UA	2	67655
lqk10g2xnfmIpCQoSItQ0g	2	67656
8VkUbtauG6HG-sUCD3GwWA	2	67657
eZwIIzdeZyuV8HJGtTbrdA	2	67658
LRN4hr1fX_HSHxa-OiWucw	2	67659
flLxT_rDVIdLtRVA-YdBTA	2	67660
De-WpNTLrpnEIASACoG7sA	2	67661
SYUJpMy73BkVE4N7KIUWHQ	2	67662
IIQd9qd2OXNA3xn9qaamhw	2	67663
jjaaU6NCOOr4PtQ8sM7HTA	2	67664
83zrn7wZlgSqyuURYG1BJg	2	67665
ZwmnOty3GfQp7lwSukFDOQ	2	67666
BoyNSp-i5gLwrFVJ6n5Yxw	2	67667
ewa32JVA6qVy1fy2OX04kw	2	67668
RR1UmRgEn72EiQP-Drb_3g	2	67669
0DgKj1r5M0sRNA8PWRWiyg	2	67670
5ZWkTRDabzvGxm8hFUIiGQ	2	67671
5CeZpzIChIHKFZD82EtZdw	2	67672
ldgVjhoDUPkh3enH9Nn9nw	2	67673
kAh67ghwYnOFIUnvNE1Guw	2	67674
-IxM6WTDveFiS8QkpFF4nQ	2	67675
6Wagp8FYbpwtEWi_pn0_wA	2	67676
mh0SWxJ9YU1WkVRk04OsGw	2	67677
FFhZY2z6w0d-mvV8hVFQ8A	2	67678
8GNiejKvxPmubGBn1xqcQw	2	67679
zvhjvUIWksYYSUpjzvIkhA	2	67680
vfaMuNZVo3GDKjyRDIR63g	2	67681
mH7pnP4fN1xFdBpJQmL-Wg	2	67682
x4uQxpU3AxmgL113A-lQrw	2	67683
UyuxAPepYx71KfOCBvUEag	2	67684
60NpKh3FT08ars5sV4RP5Q	2	67685
XiyTql5s5S55LryQIXEvJw	2	67686
UHhqGWZ1gLhw7ZYSCiRb4g	2	67687
gVlQrTkdjqJcQcQc-cAScw	2	67688
yIyI7LJ135Y01zGaegNFag	2	67689
vLYpdRch9Phc6DnKWvaXGA	2	67690
CAsTGB6fUv87uQtsXe1fAw	2	67691
0m2rQKXeW7ouFm-3IOM9BA	2	67692
KqcOTWx09HdDl27J9LWJ7w	2	67693
olXbQYhDsb9ddhJjPIdz9w	2	67694
Ih6u9fQ9PEprECX51UPJGQ	2	67695
_kjYYbbUE_XrYEmcSaiO-A	2	67696
kk4Fgp3v0DOI5zj_aNxbLg	2	67697
n88YKH1ghCnT80KyhfbNuA	2	67698
Df41mPkabKPaOHPJvG34SA	2	67699
KzHQNftVFEen_VjSNMziGw	2	67700
29Zx76AceQD-bFdoKKbsSw	2	67701
kRPunbfK7HJUgfxLePtgbw	2	67702
qvEBbcDPppKRrHr6HSdltA	2	67703
pQazoTMw_zZYIZpaHLQa9Q	2	67704
GuLVIKSHpXHGCI79957sQg	2	67705
OXoyIxCp5JH3VFtu5uRoYg	2	67706
sW0pPss5X9wk74urT0eL4w	2	67707
ewvFmF06ZwitZdmDzO5f6Q	2	67708
zBakQov9T3e4OxapavyVcQ	2	67709
qvx80iu9xRhofnWtAO1p9w	2	67710
My5ZgtQkJRuWxmOcMIvdKw	2	67711
Zi8DBF34fefUJ-1CgJDmqA	2	67712
l8OETiy4TlSFYlFiR07hRw	2	67713
eovNTseCPlD9xuP24b-mOg	2	67714
LtwrhpAgZ7mXZxpqKtoBeQ	2	67715
MbbDU5BTZMgXlI5HzIYqLA	2	67716
L8eFX4XhdCCIU8qof09ljQ	2	67717
KO4NBMLVYHiVHXrMoM6dPQ	2	67718
Qh1orI2aQOGhgyp9ZjHbsw	2	67719
i8v2kCFiUtqBbue9-BFmXA	2	67720
M8vOWmk3dXW4zHRMfd_DRA	2	67721
ZzYb3GgK8NPXm72xUQk6iA	2	67722
3zjgc8bxS7ObHe_Wke2Nyw	2	67723
PAfgHFjwj2m_ebXdj59spQ	2	67724
oENnfdpuREibgZtl_OumIw	2	67725
9F64LXn1OAuoOPUCitmovA	2	67726
yM2LRoHM3rFazu7NGkHfUw	2	67727
r1MFA45VpiWn9XDL9fV5hw	2	67728
G55nsbhTmawYAoDGZel06Q	2	67729
wCTYH1Wr9X2Rd5N8LNwCzA	2	67730
46XSdERxougL5WCEd-Fkeg	2	67731
TNw9LSMg9RjBWFhS8fuwjQ	2	67732
FmcQfIKk0W4dGAEQ9_QUMg	2	67733
-LR8Z9Cun0VG8RmjuzA51w	2	67734
SNPpHZxVAW3F-QpDc6IQ_w	2	67735
nDzNPLNZ6GWlm5dnKh-2bg	2	67736
SUpsc_I99YDkDEqVgk_kQw	2	67737
ta7Pusa4w3jXW9SDCbcpyg	2	67738
FSU9nPRlUywBJhzC9VZBfA	2	67739
ew1eMe50MYyQor4CHU4XBg	2	67740
jEXbQTv7yl7R3knZa2gkyA	2	67741
8N0tNa5m_J-xsCugmbhUjg	2	67742
j-l-dJENvfw_KMpP8hmzcw	2	67743
7Kis1Yuh5tf5p9_Fr5kNJA	2	67744
GiSIM1Lg4hVGBeuOPIf3qg	2	67745
4hlN15epybrgm3Ms6IhA7w	2	67746
N6i62HAoKMWgt_F47sQ0Vg	2	67747
EYsVEKcrLEkCIscz98Mm9Q	2	67748
t7QryuLk5Ad3GoVAUXbrvw	2	67749
c5yOKNIGvVJhdj-pytRBMA	2	67750
SQNDX8d_i9n00qrBGGcvAQ	2	67751
FtPaFGHSYaJOk4tij4pcuQ	2	67752
1q6EKFyCcMUaKnUQRHHJIw	2	67753
rD0B1-WspPKYxaZpzb5tkA	2	67754
8pccx9agpTujn5xFIygQbA	2	67755
7cTR2kdTKi6FDZ-GLgJYdA	2	67756
IHG0Z-DMkt23Ikf-dS8VMA	2	67757
gU-URiyqnJ1SFJaQHK_Z8g	2	67758
QnRfD4OSQze2BLuAf0OOuw	2	67759
_WfJVwNfuW2ATu93iQ7uPw	2	67760
f3iYDTeQ1cdqso30XpflYA	2	67761
z1mchQKQJv0Loe26NEcL8w	2	67762
NiMZ5guk5T_WrlGC_inZ1w	2	67763
JwXA59ij6SS98L7cOqH8Zg	2	67764
fAKfbKgGqic9aCx05AFHqA	2	67765
JGMI0HPrJNFgl_-Eei4XpQ	2	67766
GPKFq0imx-RwcLZoqJ_Cww	2	67767
pheUKBJEsKeup4YNCJ8Qrw	2	67768
I1ndBU4sis7jALXlpgs-gw	2	67769
lrkkLYEw--d48CbPe6yLqQ	2	67770
WEW13c91ef_uRMlMfjHbFA	2	67771
y2HlbNDxvDfkJx_2KUZwPQ	2	67772
65JUIH8kwGCQkXKIvtUCeg	2	67773
grAzak1xxZqk1nCX6VnUoA	2	67774
OWCkPd4W-mjRQEg5-DqO_w	2	67775
8_3C-0OEH0xCiQCmrN-UFw	2	67776
O6bmC93HwwIiXAxLYLJ7AQ	2	67777
YCkurau2CMUjJsA_CnNLFA	2	67778
4dDx-yl3cWVEDyXFikbo4Q	2	67779
2Xa-clJXelyQCNI8Qlg_Yw	2	67780
8K_A7OWpzje_NJe2c21odQ	2	67781
jc4JiTLZHrlk6-isLEXKlg	2	67782
nAtm6MQszGC2tNnxfZ5Log	2	67783
wnFcFkP27yLwBzKu8DDg1w	2	67784
T4Q7DbTKTgsTwejN2tKWHw	2	67785
x3Wowv-QX1Y_20fnMw7UCg	2	67786
QGNY5enHQUF-xYOCUWbdug	2	67787
s9p6Qa5fWuCYsRkgGlGaAw	2	67788
GT6n1Zky5drsC7qsdF9oFw	2	67789
8yR7-8gpH93qt3zRJ1ApnA	2	67790
5AUEYdtwb4FV9jwWWIzgVg	2	67791
AJkBfG8XEjZahU1rSwbYYg	2	67792
09UOpbXDF7DzFtAUlLKcyA	2	67793
mO2CQC1XTQyS0HYUo05Xig	2	67794
MeBOfbddJXfLH5c31DXvhw	2	67795
-vm146J3dULpb3z6XgDrdQ	2	67796
tJRz0Bi3rcMpFIFbo_EKwA	2	67797
StpVuZnXk3SfAsmcYSYi3g	2	67798
njukgB5KJ2d0ItetDMxlBg	2	67799
j2ZmOeEOf9xq8H1ds0AVLg	2	67800
BjQbrFJzfsPoZWQRJb0oxg	2	67801
b7e2Wgg9r-GJNHOmt_XeDg	2	67802
OvzAx1ye-AzraVgrFDCIGg	2	67803
AjzrvULSgSkocNEf6RVk0A	2	67804
9sKu5mOyo4k3kt0v_RKcdA	2	67805
eF_3cP__6nsucano9Z-RHA	2	67806
s3jnww7N_01xoSWjK74HCA	2	67807
nOkF7yJXPzP840LdCi8Qsg	2	67808
113RqtY_MBK9qjBGp9VOXQ	2	67809
QD8RzuuHBQRiKsjDTcnKZA	2	67810
N_6Ee6aPM22j7CUhkgTjCQ	2	67811
2llqYXDz8LBURA-utx_gXA	2	67812
3eb_hrXHIYiR0h-OXEYnIw	2	67813
yf5Rczh2REIMiwDDHY4BAw	2	67814
di5TaMnqz1-h1m61u3uryQ	2	67815
Rpq_2h6WfHetua1jE1pfCw	2	67816
yXBFqvQ9CnmdZQRrey2rXg	2	67817
z6lwxY-gyAm8Ystx8pwEWQ	2	67818
miyWEQnebPJwiS5gP0n2vw	2	67819
6dlwdG8OVcUQmr9f8-0FqA	2	67820
fjktrCgZW-myamHTJ5RP_w	2	67821
EoT2VurGD5Xg7WRW23JLLw	2	67822
FYpkF7cTD3Vl2D3u9WCbVQ	2	67823
kiSp6FozbgMREvTpDoHRyg	2	67824
tHgEyQFSYFpc86ozHE27uw	2	67825
IOz8P05mr9XfHEzMf5tsCQ	2	67826
yVBXCsxF4Nd_YF-ACrO0ng	2	67827
AeX0pcSHLbc-9z17EDH53g	2	67828
XGlDhKdIofWg39ZGSazDRA	2	67829
090rrXdOw4dRBvmtrC0Rqw	2	67830
PQJB0g3aU4jTNaAVGF-Hiw	2	67831
D9WSbdG40avufEWpxysIoA	2	67832
_tFMdddUFyZb3qEPYnibKQ	2	67833
UlId7S_7HPllmQ6S0mjlmA	2	67834
vvgNuFNTh1egaQCWnYm8tw	2	67835
v6qCPN5g5-2DbPHEBnonZQ	2	67836
rFvrphJzmRdmI2NyOBUEow	2	67837
GezmFH3GMkEtrThdMTutAQ	2	67838
wMKNu26mBh315-BLxVbMQw	2	67839
dTlaeDjr2ptXo9HmuGedzg	2	67840
MlZBrv7x9iddYCcl7V8Shw	2	67841
jmu8dvqe0I-RVvyNmGqHzg	2	67842
lzRD3b2h57ZvClrUMl_nug	2	67843
8JSqq7HwFTnbfs93iVCo9Q	2	67844
9-jp9lbhLAdV7S7Esp0Hfw	2	67845
FUFeWiEoYX_7JVAQPICewA	2	67846
aE6zQsSRI6I-Ad1lICmAIw	2	67847
rqzETpASQ7wZ7pWz7O7o0A	2	67848
_LEnR6rgOoOQbCUfhKpRhQ	2	67849
CsvRX0DH0-tFJ-SIERhQFA	2	67850
pwb8XYG7Kwp0GYKCxmI9Ow	2	67851
xcaWbqJIvzO1_tIo4Bp5OQ	2	67852
WAhpg4KtsxLx0ugdcIgFGQ	2	67853
c7Pe0Zf2vHjx2PDwWou08w	2	67854
h7okniPOo8ocGbeC8dCwgw	2	67855
Jan1nT1MEnsg1nA-vuHG7A	2	67856
DIrLax3qj38lX_CN2vsEvA	2	67857
_a3EKjG2J_qi-0uaynTOQw	2	67858
OIM0gH6btoQv0IsEHdxajg	2	67859
4KBr8rF0QUMEUi-quu3-FQ	2	67860
DQcjatNwRwm-dThzn4Rhig	2	67861
5dwII3FC7wfaVAZt5G6iYw	2	67862
YH8bYxNNZ0XKEQHOY93KRQ	2	67863
gEJhqULvc65qJPKhxGPxRQ	2	67864
pxerKs3Vl4QkHsSlDcufcg	2	67865
Vs9MeJjZEgxGks7TcJ2jNQ	2	67866
Q1EGUWzKbQoR2_0TdwK0TQ	2	67867
mK8iDX9iymViruhh3VBWRQ	2	67868
uQJ_1VWeS__2oloAlTEBsw	2	67869
r8bPH2kKCno6azrgpJ2sjg	2	67870
QA1V2O2es5CKfN1iPhPWsw	2	67871
jrKEFZ_u66pK8fNFodJxoA	2	67872
VYXcy_HE-kveERj5TJ8OWg	2	67873
dRsNfdN4pX8aPJPUcS0v3Q	2	67874
mHA2qQuFLDVuYwj73CEVlw	2	67875
